itemID,date
8775,2018-05-15
8775,2018-06-03
8776,2018-04-14
8776,2018-05-05
8776,2018-05-06
8776,2018-05-15
8776,2018-06-09
8779,2018-03-28
8780,2018-01-02
8780,2018-04-13
8780,2018-05-11
8780,2018-06-14
8781,2018-02-09
8784,2018-01-07
8784,2018-02-03
8784,2018-03-18
8784,2018-04-08
8785,2018-01-07
8785,2018-05-10
8786,2018-02-04
8786,2018-03-18
8786,2018-04-09
8786,2018-06-01
8787,2018-01-07
8787,2018-01-08
8787,2018-03-18
8787,2018-04-09
8787,2018-06-02
8788,2018-01-08
8788,2018-02-03
8788,2018-06-01
8789,2018-01-29
8789,2018-03-23
8789,2018-04-21
8789,2018-06-03
8790,2018-01-29
8791,2018-01-06
8791,2018-03-13
8791,2018-03-31
8792,2018-01-06
8792,2018-03-13
8792,2018-03-14
8792,2018-03-31
8792,2018-05-28
8793,2018-03-13
8793,2018-03-14
8793,2018-05-28
8796,2018-05-20
8797,2018-06-15
8798,2018-02-08
8798,2018-06-24
8799,2018-01-28
8800,2018-01-06
8800,2018-03-25
8801,2018-02-18
8801,2018-04-15
8802,2018-05-13
8803,2018-03-28
8803,2018-04-04
8804,2018-04-02
8805,2018-01-27
8805,2018-01-28
8805,2018-02-08
8805,2018-04-22
8805,2018-05-20
8805,2018-06-24
8806,2018-01-20
8806,2018-05-30
8808,2018-03-25
8809,2018-02-16
8809,2018-03-18
8810,2018-02-17
8810,2018-03-03
8810,2018-03-18
8810,2018-03-30
8810,2018-06-25
8811,2018-02-09
8811,2018-02-24
8811,2018-03-24
8811,2018-04-21
8811,2018-05-20
8812,2018-02-09
8812,2018-05-20
8812,2018-06-24
8813,2018-05-18
8814,2018-05-18
8815,2018-05-09
8815,2018-06-15
8816,2018-05-10
8817,2018-01-20
8817,2018-02-26
8817,2018-04-04
8817,2018-06-15
8819,2018-06-15
8820,2018-06-16
8821,2018-04-09
8821,2018-05-12
8822,2018-04-04
8822,2018-05-11
8824,2018-05-29
8825,2018-02-16
8825,2018-03-28
8827,2018-05-13
8828,2018-01-23
8828,2018-03-05
8828,2018-04-14
8829,2018-01-23
8829,2018-03-05
8829,2018-04-14
8830,2018-01-23
8830,2018-03-05
8830,2018-04-14
8831,2018-01-23
8831,2018-02-07
8831,2018-05-25
8832,2018-01-10
8832,2018-05-19
8833,2018-04-15
8833,2018-06-10
8834,2018-05-13
8835,2018-06-10
8836,2018-01-29
8839,2018-01-29
8840,2018-01-17
8841,2018-01-28
8843,2018-01-28
8845,2018-02-16
8845,2018-03-10
8845,2018-04-08
8845,2018-05-19
8845,2018-06-06
8846,2018-02-23
8846,2018-03-23
8846,2018-04-21
8846,2018-06-24
8847,2018-06-01
8848,2018-01-08
8848,2018-02-04
8848,2018-05-10
8849,2018-04-08
8849,2018-05-11
8850,2018-06-25
8850,2018-06-26
8851,2018-02-16
8851,2018-03-09
8851,2018-03-30
8851,2018-06-25
8853,2018-05-29
8854,2018-01-25
8856,2018-02-16
8857,2018-01-06
8858,2018-05-13
8859,2018-03-25
8860,2018-05-13
8861,2018-03-25
8861,2018-06-10
8862,2018-05-29
8863,2018-01-20
8863,2018-04-04
8863,2018-05-18
8864,2018-03-25
8864,2018-04-04
8864,2018-05-11
8864,2018-05-29
8865,2018-03-25
8866,2018-02-18
8866,2018-04-15
8866,2018-06-11
8867,2018-05-14
8867,2018-06-15
8868,2018-06-15
8869,2018-01-28
8869,2018-02-06
8869,2018-02-26
8870,2018-04-03
8870,2018-05-09
8871,2018-06-16
8872,2018-01-27
8872,2018-02-23
8872,2018-03-24
8872,2018-06-24
8873,2018-04-04
8874,2018-02-24
8874,2018-03-24
8874,2018-05-20
8876,2018-03-27
8876,2018-04-04
8876,2018-04-21
8876,2018-05-06
8877,2018-06-27
8878,2018-06-09
8878,2018-06-12
8879,2018-06-09
8879,2018-06-12
8880,2018-05-09
8881,2018-02-17
8883,2018-06-24
8884,2018-01-29
8884,2018-01-30
8884,2018-03-27
8885,2018-02-03
8885,2018-04-08
8885,2018-05-11
8886,2018-01-08
8886,2018-02-04
8886,2018-05-10
8887,2018-01-07
8887,2018-02-03
8887,2018-05-10
8888,2018-02-28
8888,2018-03-25
8888,2018-05-12
8889,2018-04-21
8890,2018-05-18
8890,2018-06-18
8891,2018-02-14
8891,2018-03-21
8891,2018-03-29
8891,2018-05-07
8892,2018-06-15
8893,2018-05-10
8894,2018-04-09
8894,2018-05-12
8895,2018-04-03
8895,2018-05-09
8896,2018-04-21
8897,2018-05-18
8898,2018-02-21
8899,2018-01-07
8899,2018-04-09
8900,2018-02-16
8900,2018-03-03
8900,2018-06-25
8901,2018-04-03
8902,2018-03-24
8902,2018-06-26
8903,2018-05-18
8904,2018-05-20
8905,2018-05-18
8906,2018-02-18
8906,2018-05-13
8907,2018-01-06
8908,2018-01-27
8908,2018-03-23
8908,2018-04-21
8908,2018-05-20
8908,2018-06-24
8909,2018-05-18
8912,2018-01-06
8912,2018-03-13
8912,2018-03-31
8913,2018-01-06
8913,2018-03-13
8913,2018-05-20
8914,2018-03-13
8914,2018-05-28
8915,2018-03-13
8915,2018-03-31
8916,2018-03-13
8917,2018-03-13
8917,2018-05-19
8918,2018-01-06
8918,2018-03-14
8918,2018-03-31
8918,2018-05-24
8919,2018-04-18
8919,2018-05-23
8920,2018-01-10
8920,2018-01-18
8921,2018-04-07
8921,2018-06-05
8922,2018-03-09
8922,2018-04-08
8922,2018-05-23
8923,2018-01-17
8924,2018-06-05
8924,2018-06-14
8925,2018-02-16
8925,2018-03-23
8926,2018-01-23
8926,2018-03-06
8926,2018-05-25
8926,2018-06-15
8927,2018-01-23
8927,2018-03-05
8927,2018-04-14
8928,2018-01-23
8928,2018-01-24
8928,2018-03-09
8928,2018-04-14
8929,2018-01-23
8929,2018-01-29
8929,2018-03-05
8932,2018-01-25
8933,2018-03-28
8934,2018-03-28
8935,2018-03-28
8937,2018-02-04
8938,2018-01-07
8938,2018-03-18
8939,2018-01-08
8939,2018-02-04
8939,2018-04-09
8939,2018-06-01
8940,2018-01-26
8940,2018-05-10
8941,2018-01-07
8941,2018-01-15
8941,2018-02-03
8941,2018-04-08
8941,2018-05-10
8942,2018-01-06
8942,2018-03-25
8943,2018-01-06
8943,2018-04-15
8944,2018-01-07
8945,2018-03-26
8946,2018-05-14
8947,2018-02-18
8947,2018-04-15
8948,2018-01-06
8948,2018-03-25
8949,2018-06-10
8950,2018-01-07
8951,2018-02-18
8952,2018-03-25
8953,2018-05-13
8954,2018-03-25
8954,2018-05-13
8955,2018-02-18
8955,2018-04-16
8955,2018-06-10
8956,2018-01-27
8956,2018-03-23
8956,2018-04-21
8956,2018-06-24
8956,2018-06-25
8957,2018-05-20
8958,2018-05-20
8959,2018-01-28
8959,2018-02-23
8959,2018-03-23
8959,2018-05-20
8959,2018-06-25
8960,2018-02-23
8960,2018-06-24
8961,2018-05-11
8961,2018-06-14
8962,2018-03-25
8962,2018-03-29
8963,2018-03-25
8963,2018-04-14
8963,2018-05-11
8963,2018-06-14
8964,2018-02-02
8964,2018-03-25
8965,2018-05-11
8965,2018-06-14
8966,2018-04-04
8966,2018-04-21
8966,2018-04-24
8966,2018-04-25
8967,2018-04-04
8967,2018-04-21
8967,2018-06-12
8968,2018-04-04
8968,2018-04-21
8969,2018-05-13
8970,2018-03-25
8971,2018-02-18
8971,2018-04-15
8972,2018-01-06
8972,2018-06-10
8973,2018-03-26
8973,2018-05-14
8974,2018-04-21
8975,2018-01-19
8975,2018-06-27
8976,2018-01-29
8976,2018-01-30
8976,2018-03-23
8977,2018-02-16
8977,2018-03-23
8977,2018-05-18
8978,2018-06-24
8980,2018-05-22
8981,2018-04-21
8982,2018-04-21
8982,2018-05-22
8982,2018-06-06
8983,2018-05-16
8983,2018-05-29
8983,2018-06-12
8985,2018-06-11
8986,2018-05-15
8987,2018-01-18
8987,2018-06-05
8988,2018-01-18
8988,2018-02-01
8988,2018-02-26
8988,2018-03-10
8988,2018-04-19
8989,2018-03-09
8989,2018-04-08
8989,2018-04-19
8989,2018-05-05
8990,2018-01-17
8990,2018-02-01
8990,2018-05-19
8991,2018-01-18
8991,2018-02-01
8991,2018-06-05
8992,2018-01-17
8992,2018-02-26
8992,2018-03-10
8992,2018-04-19
8993,2018-01-10
8993,2018-02-16
8993,2018-03-10
8993,2018-05-23
8993,2018-06-05
8994,2018-03-13
8994,2018-03-31
8995,2018-03-18
8996,2018-05-15
8999,2018-04-21
8999,2018-05-06
9000,2018-03-27
9001,2018-02-08
9001,2018-02-23
9001,2018-05-21
9002,2018-02-02
9002,2018-06-13
9003,2018-03-25
9004,2018-01-02
9004,2018-03-25
9005,2018-01-02
9005,2018-04-13
9005,2018-05-11
9006,2018-03-25
9006,2018-04-14
9006,2018-05-11
9007,2018-05-10
9007,2018-06-02
9008,2018-01-08
9008,2018-02-03
9008,2018-02-04
9008,2018-03-18
9008,2018-06-01
9009,2018-01-08
9009,2018-02-11
9009,2018-03-18
9009,2018-04-09
9010,2018-01-02
9010,2018-03-25
9010,2018-04-14
9012,2018-01-21
9012,2018-06-13
9013,2018-01-02
9014,2018-02-20
9014,2018-04-13
9015,2018-05-26
9016,2018-04-03
9016,2018-05-09
9017,2018-04-04
9017,2018-05-10
9017,2018-06-26
9018,2018-01-10
9018,2018-01-29
9018,2018-04-04
9018,2018-06-15
9018,2018-06-18
9019,2018-06-15
9020,2018-01-29
9020,2018-05-09
9020,2018-06-15
9022,2018-01-07
9022,2018-03-25
9023,2018-04-16
9024,2018-01-06
9025,2018-01-06
9025,2018-05-13
9026,2018-05-11
9026,2018-05-18
9028,2018-06-26
9029,2018-06-25
9030,2018-06-25
9031,2018-04-01
9031,2018-05-05
9031,2018-05-14
9031,2018-06-03
9032,2018-01-07
9032,2018-02-02
9032,2018-03-18
9032,2018-06-02
9033,2018-02-11
9033,2018-04-09
9033,2018-05-11
9033,2018-06-02
9034,2018-05-18
9034,2018-06-04
9034,2018-06-15
9035,2018-02-12
9035,2018-02-20
9035,2018-03-27
9037,2018-02-03
9037,2018-03-09
9037,2018-04-08
9037,2018-04-19
9037,2018-05-23
9038,2018-01-17
9038,2018-02-16
9038,2018-02-17
9038,2018-03-10
9038,2018-04-08
9038,2018-06-06
9039,2018-01-10
9039,2018-02-01
9039,2018-02-26
9040,2018-01-10
9040,2018-02-03
9040,2018-02-17
9040,2018-04-08
9040,2018-06-06
9041,2018-03-10
9042,2018-05-18
9043,2018-06-05
9044,2018-03-09
9044,2018-04-08
9044,2018-04-19
9044,2018-05-05
9045,2018-03-06
9045,2018-04-16
9046,2018-01-14
9046,2018-04-09
9047,2018-05-28
9048,2018-04-21
9048,2018-05-10
9049,2018-03-24
9051,2018-01-02
9052,2018-01-21
9052,2018-03-01
9052,2018-06-13
9053,2018-01-02
9056,2018-01-07
9056,2018-04-08
9056,2018-05-10
9057,2018-01-13
9057,2018-01-30
9057,2018-03-06
9057,2018-06-01
9058,2018-06-09
9058,2018-06-12
9058,2018-06-27
9060,2018-02-22
9060,2018-05-24
9060,2018-06-04
9061,2018-04-04
9061,2018-04-23
9061,2018-05-24
9061,2018-06-16
9062,2018-04-04
9062,2018-06-15
9062,2018-06-24
9063,2018-04-12
9063,2018-04-23
9063,2018-04-27
9063,2018-06-16
9064,2018-06-15
9064,2018-06-24
9065,2018-04-12
9065,2018-05-25
9065,2018-06-16
9066,2018-04-21
9067,2018-01-23
9067,2018-03-06
9067,2018-05-07
9068,2018-02-03
9068,2018-03-09
9068,2018-06-03
9068,2018-06-19
9069,2018-03-25
9069,2018-04-21
9069,2018-05-10
9069,2018-05-11
9069,2018-05-18
9070,2018-02-20
9071,2018-02-20
9071,2018-03-23
9071,2018-03-25
9071,2018-04-21
9071,2018-05-18
9074,2018-01-05
9074,2018-02-21
9074,2018-02-22
9074,2018-04-21
9074,2018-06-01
9074,2018-06-29
9075,2018-01-13
9075,2018-02-16
9075,2018-06-15
9076,2018-06-19
9077,2018-01-04
9077,2018-02-22
9077,2018-05-18
9078,2018-02-19
9078,2018-06-10
9080,2018-04-07
9082,2018-01-16
9083,2018-01-15
9083,2018-02-06
9083,2018-02-28
9085,2018-05-29
9086,2018-06-14
9087,2018-01-23
9087,2018-04-04
9087,2018-06-15
9088,2018-06-27
9090,2018-01-29
9090,2018-05-18
9092,2018-01-25
9092,2018-02-16
9093,2018-01-27
9093,2018-02-24
9093,2018-03-23
9093,2018-04-21
9093,2018-04-22
9093,2018-05-21
9094,2018-01-27
9094,2018-05-20
9095,2018-03-23
9096,2018-05-10
9096,2018-06-01
9097,2018-03-13
9097,2018-03-31
9099,2018-01-18
9100,2018-01-09
9100,2018-04-19
9101,2018-01-10
9101,2018-04-19
9102,2018-03-10
9103,2018-02-22
9103,2018-05-15
9103,2018-05-16
9103,2018-06-12
9104,2018-01-03
9104,2018-05-15
9104,2018-05-16
9105,2018-01-02
9105,2018-03-15
9105,2018-03-28
9105,2018-05-15
9106,2018-01-02
9106,2018-05-15
9106,2018-06-12
9107,2018-02-24
9107,2018-03-23
9107,2018-04-21
9107,2018-05-21
9108,2018-01-29
9109,2018-04-04
9110,2018-01-20
9111,2018-02-16
9111,2018-04-21
9111,2018-05-12
9111,2018-06-15
9112,2018-01-07
9112,2018-03-25
9113,2018-01-06
9113,2018-03-25
9114,2018-06-10
9115,2018-04-15
9116,2018-05-13
9117,2018-02-18
9118,2018-02-16
9118,2018-03-25
9119,2018-01-29
9119,2018-03-25
9120,2018-01-20
9120,2018-01-26
9120,2018-04-02
9121,2018-02-08
9121,2018-03-23
9121,2018-04-22
9121,2018-05-20
9121,2018-06-24
9122,2018-01-28
9122,2018-02-08
9122,2018-02-23
9122,2018-03-24
9122,2018-05-21
9123,2018-03-23
9123,2018-04-21
9123,2018-05-20
9124,2018-04-22
9124,2018-05-20
9128,2018-01-10
9128,2018-06-06
9129,2018-01-18
9129,2018-02-26
9130,2018-01-10
9130,2018-02-01
9131,2018-01-07
9131,2018-02-03
9131,2018-02-04
9131,2018-03-19
9131,2018-05-11
9132,2018-01-27
9132,2018-02-09
9132,2018-02-24
9132,2018-04-22
9132,2018-06-24
9133,2018-03-23
9133,2018-06-26
9134,2018-01-20
9134,2018-01-23
9134,2018-02-16
9134,2018-05-22
9135,2018-01-04
9135,2018-01-26
9135,2018-04-22
9136,2018-01-05
9136,2018-02-02
9136,2018-05-05
9137,2018-01-26
9138,2018-04-21
9138,2018-04-22
9138,2018-05-22
9138,2018-06-06
9139,2018-04-21
9139,2018-04-22
9139,2018-06-14
9140,2018-04-21
9141,2018-04-21
9141,2018-06-06
9142,2018-04-21
9142,2018-05-05
9143,2018-05-05
9145,2018-05-23
9145,2018-06-06
9146,2018-02-20
9147,2018-04-03
9147,2018-04-04
9147,2018-04-09
9147,2018-05-09
9149,2018-01-20
9150,2018-06-15
9151,2018-02-03
9151,2018-04-21
9152,2018-05-07
9152,2018-06-15
9153,2018-05-20
9153,2018-06-11
9154,2018-02-16
9155,2018-02-16
9155,2018-02-22
9155,2018-04-05
9155,2018-04-21
9155,2018-06-15
9156,2018-02-12
9156,2018-02-22
9157,2018-02-16
9157,2018-03-06
9157,2018-04-05
9158,2018-06-03
9158,2018-06-15
9159,2018-03-25
9159,2018-04-15
9159,2018-06-10
9160,2018-03-28
9162,2018-03-28
9163,2018-05-18
9163,2018-06-01
9163,2018-06-15
9164,2018-01-07
9164,2018-01-17
9164,2018-05-12
9164,2018-06-11
9165,2018-01-02
9166,2018-05-12
9167,2018-01-21
9167,2018-03-25
9169,2018-01-29
9170,2018-04-08
9170,2018-05-10
9171,2018-01-07
9171,2018-02-03
9171,2018-03-18
9171,2018-04-08
9171,2018-05-10
9172,2018-02-03
9172,2018-05-10
9172,2018-06-01
9173,2018-01-06
9173,2018-03-31
9173,2018-04-17
9174,2018-01-06
9174,2018-03-14
9175,2018-01-06
9175,2018-01-30
9175,2018-01-31
9175,2018-03-13
9175,2018-04-17
9176,2018-01-03
9176,2018-01-20
9176,2018-02-10
9177,2018-01-02
9177,2018-05-15
9177,2018-05-28
9177,2018-06-12
9178,2018-01-20
9179,2018-01-02
9179,2018-03-27
9179,2018-05-15
9179,2018-05-16
9180,2018-01-02
9180,2018-02-23
9180,2018-06-12
9181,2018-01-02
9181,2018-02-22
9181,2018-03-28
9181,2018-05-28
9181,2018-05-29
9182,2018-01-02
9182,2018-02-22
9182,2018-05-15
9182,2018-05-16
9183,2018-01-03
9183,2018-01-20
9183,2018-02-10
9183,2018-02-23
9183,2018-03-28
9184,2018-01-03
9185,2018-01-02
9185,2018-01-20
9185,2018-05-15
9186,2018-01-20
9186,2018-02-22
9186,2018-03-27
9186,2018-04-28
9186,2018-05-16
9186,2018-05-29
9187,2018-01-02
9187,2018-01-21
9188,2018-01-19
9188,2018-02-11
9188,2018-03-24
9188,2018-04-14
9189,2018-01-27
9189,2018-02-09
9189,2018-02-24
9189,2018-03-23
9189,2018-04-21
9189,2018-05-20
9189,2018-06-25
9190,2018-04-21
9190,2018-05-21
9192,2018-04-21
9192,2018-05-20
9192,2018-05-21
9192,2018-06-25
9193,2018-01-06
9193,2018-03-25
9194,2018-03-26
9195,2018-04-09
9195,2018-06-16
9196,2018-04-09
9197,2018-06-15
9200,2018-06-15
9201,2018-04-09
9201,2018-06-16
9202,2018-04-03
9202,2018-05-09
9203,2018-04-03
9203,2018-06-15
9204,2018-04-09
9206,2018-04-03
9206,2018-05-09
9206,2018-05-11
9207,2018-04-04
9207,2018-05-10
9208,2018-04-03
9208,2018-04-09
9208,2018-05-10
9209,2018-04-04
9210,2018-01-10
9210,2018-01-18
9210,2018-04-08
9210,2018-05-23
9211,2018-01-18
9211,2018-02-01
9211,2018-05-23
9211,2018-06-05
9212,2018-01-09
9212,2018-02-26
9213,2018-01-18
9213,2018-02-16
9213,2018-06-14
9214,2018-01-10
9214,2018-01-18
9214,2018-04-08
9215,2018-01-15
9215,2018-02-05
9215,2018-05-04
9216,2018-01-17
9216,2018-05-14
9217,2018-01-14
9217,2018-05-18
9217,2018-06-03
9217,2018-06-29
9218,2018-01-28
9218,2018-03-23
9218,2018-04-21
9220,2018-04-21
9220,2018-05-22
9221,2018-05-22
9222,2018-01-27
9222,2018-04-23
9222,2018-05-20
9222,2018-06-24
9223,2018-01-27
9223,2018-02-24
9223,2018-04-22
9223,2018-05-20
9224,2018-01-27
9224,2018-02-24
9224,2018-03-23
9224,2018-06-24
9225,2018-02-23
9225,2018-05-21
9226,2018-01-13
9226,2018-01-30
9226,2018-03-07
9226,2018-05-18
9226,2018-05-20
9227,2018-02-11
9227,2018-02-21
9227,2018-03-13
9227,2018-05-20
9228,2018-01-14
9228,2018-02-20
9228,2018-05-20
9231,2018-04-04
9231,2018-06-14
9232,2018-01-05
9232,2018-01-24
9232,2018-05-11
9232,2018-05-29
9233,2018-01-17
9233,2018-02-01
9233,2018-03-10
9234,2018-01-29
9234,2018-03-27
9235,2018-03-06
9235,2018-05-18
9235,2018-06-01
9235,2018-06-15
9235,2018-06-26
9236,2018-03-06
9236,2018-05-18
9236,2018-06-01
9236,2018-06-15
9236,2018-06-26
9237,2018-02-12
9237,2018-06-04
9237,2018-06-15
9238,2018-02-12
9238,2018-02-21
9238,2018-03-25
9238,2018-04-04
9238,2018-06-19
9239,2018-02-05
9239,2018-04-23
9240,2018-04-04
9241,2018-04-04
9241,2018-04-23
9242,2018-04-04
9242,2018-04-22
9242,2018-06-15
9243,2018-01-26
9243,2018-05-07
9244,2018-04-21
9244,2018-06-15
9245,2018-02-03
9245,2018-04-21
9246,2018-04-21
9246,2018-05-18
9246,2018-06-03
9246,2018-06-19
9247,2018-06-01
9248,2018-06-25
9249,2018-06-25
9250,2018-06-25
9251,2018-06-25
9252,2018-01-30
9252,2018-05-20
9252,2018-06-15
9253,2018-05-29
9254,2018-05-11
9256,2018-03-26
9257,2018-01-06
9257,2018-05-13
9259,2018-06-12
9260,2018-03-28
9261,2018-01-13
9261,2018-04-27
9262,2018-04-21
9263,2018-01-15
9263,2018-02-06
9264,2018-04-04
9264,2018-05-25
9265,2018-02-16
9265,2018-03-23
9266,2018-04-21
9267,2018-02-16
9267,2018-04-21
9267,2018-05-10
9268,2018-06-14
9269,2018-06-15
9270,2018-04-04
9271,2018-02-16
9271,2018-03-28
9271,2018-05-13
9272,2018-02-16
9273,2018-01-25
9274,2018-01-25
9275,2018-01-25
9276,2018-01-25
9276,2018-03-28
9277,2018-03-25
9278,2018-01-29
9278,2018-02-22
9278,2018-03-25
9278,2018-06-03
9279,2018-04-02
9279,2018-04-21
9279,2018-06-04
9280,2018-01-08
9280,2018-03-18
9280,2018-04-08
9280,2018-05-10
9280,2018-06-02
9281,2018-01-03
9281,2018-01-04
9281,2018-02-06
9281,2018-03-02
9281,2018-04-02
9281,2018-05-28
9282,2018-01-03
9282,2018-02-06
9282,2018-03-02
9282,2018-04-03
9282,2018-04-25
9282,2018-05-28
9282,2018-06-22
9283,2018-01-11
9285,2018-03-23
9286,2018-03-23
9286,2018-05-20
9287,2018-01-16
9287,2018-03-23
9289,2018-02-06
9289,2018-03-24
9290,2018-01-16
9290,2018-03-23
9291,2018-02-18
9292,2018-02-18
9292,2018-05-14
9293,2018-02-18
9294,2018-06-10
9295,2018-01-06
9295,2018-03-26
9295,2018-05-13
9296,2018-02-22
9296,2018-03-21
9296,2018-05-07
9297,2018-02-14
9297,2018-03-21
9297,2018-05-07
9298,2018-01-28
9298,2018-03-25
9298,2018-04-21
9299,2018-06-05
9300,2018-05-18
9300,2018-06-06
9301,2018-01-18
9301,2018-05-18
9301,2018-05-24
9302,2018-05-23
9302,2018-06-05
9303,2018-01-04
9303,2018-03-30
9303,2018-05-31
9303,2018-06-01
9304,2018-01-05
9304,2018-02-09
9304,2018-03-04
9304,2018-03-30
9305,2018-01-04
9305,2018-02-09
9305,2018-03-04
9306,2018-01-05
9306,2018-02-09
9306,2018-03-04
9306,2018-03-30
9307,2018-01-05
9307,2018-03-30
9308,2018-01-05
9308,2018-02-09
9309,2018-02-09
9309,2018-05-31
9310,2018-02-09
9311,2018-01-04
9311,2018-02-09
9311,2018-03-04
9311,2018-03-30
9312,2018-01-04
9312,2018-03-04
9312,2018-03-30
9313,2018-01-05
9313,2018-03-04
9314,2018-02-09
9314,2018-03-04
9314,2018-03-30
9314,2018-05-31
9315,2018-01-04
9315,2018-02-09
9315,2018-03-04
9315,2018-03-30
9315,2018-05-31
9315,2018-06-01
9316,2018-01-04
9316,2018-02-09
9316,2018-03-04
9316,2018-03-30
9317,2018-01-04
9317,2018-03-30
9318,2018-02-09
9318,2018-03-30
9319,2018-01-04
9320,2018-01-05
9320,2018-02-09
9320,2018-03-04
9320,2018-03-30
9321,2018-01-05
9321,2018-03-30
9321,2018-05-31
9321,2018-06-01
9321,2018-06-15
9322,2018-01-05
9322,2018-03-30
9322,2018-05-31
9323,2018-01-04
9323,2018-02-09
9323,2018-05-31
9324,2018-01-04
9324,2018-06-01
9325,2018-01-04
9325,2018-02-09
9325,2018-06-18
9326,2018-01-05
9326,2018-03-30
9327,2018-01-04
9328,2018-01-05
9328,2018-05-31
9328,2018-06-01
9329,2018-01-30
9329,2018-05-31
9329,2018-06-15
9330,2018-03-30
9330,2018-05-31
9331,2018-01-23
9331,2018-03-06
9331,2018-04-14
9332,2018-01-23
9332,2018-03-05
9332,2018-04-14
9333,2018-01-23
9333,2018-03-06
9333,2018-04-14
9333,2018-05-25
9334,2018-01-23
9334,2018-03-05
9334,2018-04-14
9334,2018-05-25
9335,2018-04-21
9335,2018-04-22
9335,2018-05-19
9335,2018-05-20
9335,2018-06-14
9336,2018-04-21
9337,2018-05-22
9337,2018-06-15
9338,2018-05-22
9338,2018-05-28
9339,2018-04-21
9339,2018-05-23
9339,2018-06-14
9340,2018-04-22
9340,2018-05-22
9341,2018-05-22
9341,2018-05-28
9342,2018-06-15
9342,2018-06-16
9344,2018-01-20
9344,2018-02-06
9344,2018-02-26
9344,2018-03-07
9344,2018-04-04
9344,2018-06-16
9345,2018-01-29
9345,2018-04-04
9346,2018-01-10
9346,2018-01-26
9346,2018-05-09
9347,2018-01-10
9347,2018-01-26
9347,2018-05-09
9348,2018-04-03
9348,2018-05-10
9348,2018-06-15
9349,2018-06-16
9351,2018-06-15
9352,2018-04-03
9352,2018-06-15
9353,2018-01-13
9353,2018-04-04
9353,2018-06-15
9354,2018-02-22
9354,2018-04-21
9354,2018-05-18
9354,2018-06-01
9354,2018-06-15
9355,2018-02-16
9355,2018-05-07
9356,2018-04-06
9356,2018-06-15
9356,2018-06-19
9356,2018-06-29
9357,2018-02-22
9357,2018-05-18
9358,2018-02-16
9358,2018-04-21
9358,2018-06-15
9359,2018-01-17
9359,2018-02-01
9359,2018-02-26
9359,2018-03-10
9359,2018-05-23
9360,2018-03-23
9360,2018-04-03
9361,2018-01-28
9362,2018-02-08
9362,2018-06-25
9363,2018-02-24
9364,2018-05-10
9364,2018-06-15
9365,2018-02-23
9365,2018-04-22
9366,2018-01-20
9367,2018-02-16
9367,2018-03-26
9367,2018-06-19
9368,2018-01-29
9368,2018-03-25
9369,2018-01-20
9369,2018-02-16
9369,2018-04-06
9369,2018-06-11
9370,2018-05-18
9370,2018-06-01
9371,2018-05-18
9372,2018-06-15
9374,2018-05-24
9374,2018-06-03
9375,2018-05-21
9375,2018-06-26
9376,2018-04-14
9376,2018-05-15
9377,2018-03-24
9377,2018-04-14
9377,2018-05-05
9377,2018-06-09
9378,2018-04-01
9379,2018-03-24
9379,2018-04-01
9380,2018-05-05
9380,2018-05-14
9380,2018-06-10
9381,2018-04-01
9382,2018-03-24
9382,2018-04-01
9382,2018-04-14
9383,2018-04-14
9383,2018-05-15
9383,2018-06-09
9384,2018-03-24
9384,2018-05-05
9384,2018-05-15
9385,2018-04-01
9385,2018-04-14
9386,2018-05-14
9386,2018-06-29
9387,2018-04-14
9387,2018-05-14
9387,2018-06-03
9387,2018-06-29
9388,2018-04-14
9388,2018-05-14
9388,2018-06-03
9388,2018-06-10
9389,2018-05-06
9389,2018-05-15
9389,2018-06-09
9390,2018-04-14
9391,2018-05-14
9391,2018-06-29
9392,2018-02-06
9392,2018-04-12
9392,2018-06-15
9393,2018-04-04
9393,2018-04-22
9393,2018-05-24
9393,2018-05-25
9393,2018-06-16
9394,2018-04-23
9394,2018-06-24
9395,2018-02-06
9395,2018-04-04
9395,2018-04-23
9395,2018-05-24
9395,2018-06-16
9396,2018-04-12
9397,2018-04-23
9397,2018-06-15
9397,2018-06-16
9397,2018-06-24
9398,2018-06-15
9398,2018-06-24
9399,2018-02-22
9400,2018-04-12
9400,2018-05-25
9400,2018-06-16
9401,2018-02-06
9401,2018-04-12
9401,2018-06-15
9402,2018-04-04
9402,2018-06-15
9402,2018-06-16
9404,2018-02-06
9404,2018-04-12
9404,2018-04-23
9404,2018-06-15
9405,2018-02-06
9405,2018-06-15
9406,2018-02-06
9407,2018-02-06
9407,2018-04-04
9407,2018-06-15
9408,2018-02-06
9408,2018-06-15
9409,2018-02-21
9409,2018-04-04
9410,2018-02-06
9410,2018-06-15
9411,2018-06-15
9411,2018-06-16
9411,2018-06-24
9412,2018-02-06
9412,2018-04-12
9412,2018-06-15
9413,2018-01-26
9413,2018-05-07
9413,2018-05-31
9413,2018-06-15
9413,2018-06-29
9414,2018-01-26
9414,2018-05-07
9414,2018-05-31
9414,2018-06-24
9415,2018-01-26
9415,2018-02-22
9415,2018-05-07
9416,2018-02-02
9416,2018-03-06
9416,2018-04-04
9417,2018-01-04
9417,2018-02-03
9417,2018-06-15
9418,2018-01-07
9418,2018-02-03
9418,2018-05-21
9418,2018-05-24
9418,2018-06-03
9419,2018-03-24
9419,2018-04-01
9419,2018-05-06
9419,2018-06-14
9421,2018-04-14
